YYYYMMDD,UVIEF,UVIEFerr,UVDEF,UVDEFerr,UVDEC,UVDECerr,UVDVF,UVDVFerr,UVDVC,UVDVCerr,UVDDF,UVDDFerr,UVDDC,UVDDCerr,CMF,ozone
20041211,1.898,0.154,0.795,0.072,0.357,0.072,1.151,0.173,0.501,0.125,0.239,0.061,0.104,0.035,0.563,292.6
20041212,1.917,0.153,0.801,0.072,0.734,0.091,1.167,0.172,1.073,0.182,0.243,0.060,0.224,0.058,0.896,288.7
20041213,1.945,0.153,0.811,0.071,0.817,0.096,1.191,0.171,1.200,0.197,0.251,0.060,0.252,0.064,1.007,283.7
20041214,1.792,0.152,0.752,0.071,0.757,0.093,1.063,0.171,1.070,0.191,0.216,0.060,0.217,0.063,1.004,303.8
20041215,1.759,0.152,0.739,0.070,0.456,0.072,1.035,0.169,0.638,0.133,0.209,0.059,0.129,0.040,0.611,307.9
20041216,1.735,0.151,0.729,0.070,0.179,0.059,1.015,0.169,0.251,0.090,0.204,0.059,0.050,0.022,0.239,310.9
20041217,1.832,0.151,0.766,0.070,0.441,0.074,1.096,0.168,0.626,0.134,0.225,0.059,0.129,0.040,0.634,295.3
20041218,1.981,0.151,0.822,0.070,0.704,0.088,1.222,0.168,1.058,0.173,0.261,0.059,0.227,0.054,0.806,275.2
20041219,2.222,0.151,0.914,0.070,0.638,0.088,1.425,0.168,0.982,0.166,0.321,0.059,0.220,0.050,0.780,249.3
20041220,2.135,0.151,0.880,0.070,0.468,0.081,1.352,0.168,0.692,0.147,0.298,0.059,0.150,0.043,0.675,257.6
20041221,2.028,0.151,0.840,0.070,0.633,0.084,1.261,0.168,0.959,0.160,0.272,0.059,0.207,0.049,0.712,269.0
20041222,1.761,0.150,0.738,0.070,0.687,0.087,1.037,0.168,0.969,0.176,0.210,0.059,0.196,0.057,0.896,304.5
20041223,1.586,0.150,0.672,0.070,0.549,0.078,0.890,0.167,0.718,0.156,0.172,0.059,0.139,0.051,0.903,335.8
20041224,1.937,0.151,0.805,0.070,0.292,0.068,1.185,0.168,0.429,0.111,0.250,0.059,0.090,0.029,0.359,280.4
20041225,1.850,0.151,0.773,0.070,0.554,0.079,1.111,0.168,0.808,0.149,0.230,0.059,0.167,0.046,0.636,292.4
20041226,1.711,0.151,0.720,0.070,0.675,0.086,0.994,0.168,0.944,0.175,0.198,0.059,0.188,0.057,0.839,314.5
20041227,1.476,0.151,0.631,0.070,0.378,0.066,0.797,0.169,0.468,0.121,0.149,0.059,0.088,0.038,0.668,362.9
20041228,1.378,0.151,0.594,0.070,0.428,0.069,0.715,0.169,0.510,0.136,0.130,0.060,0.092,0.044,0.743,390.3
20041229,1.351,0.152,0.584,0.071,0.426,0.070,0.692,0.171,0.511,0.137,0.124,0.060,0.092,0.045,0.681,400.2
20041230,1.300,0.152,0.565,0.071,0.297,0.058,0.649,0.172,0.346,0.103,0.115,0.060,0.061,0.033,0.480,418.6
20041231,1.276,0.153,0.556,0.072,0.451,0.073,0.627,0.172,0.511,0.148,0.110,0.061,0.089,0.050,0.777,429.6
20050101,1.525,0.154,0.652,0.072,0.548,0.080,0.835,0.173,0.692,0.162,0.157,0.061,0.130,0.053,0.916,359.7
20050102,1.988,0.156,0.830,0.073,0.671,0.088,1.224,0.175,0.986,0.173,0.258,0.061,0.207,0.054,0.814,283.5
20050103,1.984,0.156,0.830,0.073,0.507,0.081,1.221,0.176,0.725,0.149,0.257,0.062,0.151,0.045,0.746,285.7
20050104,1.972,0.157,0.826,0.074,0.829,0.098,1.209,0.177,1.214,0.201,0.253,0.062,0.254,0.065,0.996,289.2
20050105,1.905,0.158,0.802,0.074,0.765,0.095,1.152,0.178,1.094,0.194,0.237,0.062,0.224,0.063,0.979,300.3
20050106,1.992,0.159,0.836,0.075,0.608,0.086,1.225,0.179,0.882,0.165,0.256,0.063,0.184,0.051,0.764,290.9
20050107,1.928,0.160,0.813,0.075,0.593,0.086,1.170,0.181,0.832,0.165,0.240,0.063,0.170,0.052,0.869,301.9
20050108,2.030,0.162,0.854,0.076,0.860,0.101,1.256,0.182,1.265,0.209,0.263,0.064,0.265,0.068,1.006,290.9
20050109,2.197,0.163,0.920,0.077,0.926,0.105,1.398,0.184,1.408,0.216,0.303,0.064,0.305,0.069,1.006,274.2
20050110,2.240,0.165,0.938,0.077,-1.000,-1.000,1.434,0.186,-1.000,-1.000,0.313,0.065,-1.000,-1.000,-1.000,272.3
20050111,2.135,0.166,0.899,0.078,-1.000,-1.000,1.343,0.187,-1.000,-1.000,0.286,0.066,-1.000,-1.000,-1.000,286.3
20050112,2.014,0.167,0.854,0.079,-1.000,-1.000,1.238,0.189,-1.000,-1.000,0.255,0.066,-1.000,-1.000,-1.000,304.4
20050113,2.059,0.169,0.874,0.080,-1.000,-1.000,1.276,0.192,-1.000,-1.000,0.265,0.067,-1.000,-1.000,-1.000,301.6
20050114,1.956,0.170,0.835,0.081,0.593,0.087,1.186,0.194,0.843,0.167,0.240,0.068,0.171,0.052,0.719,319.2
20050115,1.873,0.171,0.805,0.081,0.801,0.102,1.114,0.196,1.110,0.214,0.220,0.069,0.219,0.070,0.990,335.8
20050116,2.031,0.173,0.869,0.082,0.733,0.097,1.248,0.198,1.050,0.195,0.254,0.069,0.214,0.062,0.872,315.8
20050117,2.060,0.175,0.882,0.083,0.515,0.084,1.272,0.201,0.746,0.154,0.260,0.070,0.153,0.046,0.567,315.6
20050118,1.705,0.176,0.745,0.084,0.305,0.067,0.964,0.203,0.393,0.113,0.180,0.071,0.074,0.032,0.427,380.7
20050119,1.527,0.178,0.677,0.085,0.298,0.067,0.808,0.205,0.345,0.115,0.143,0.072,0.061,0.035,0.500,431.1
20050120,1.886,0.181,0.820,0.086,0.635,0.092,1.116,0.208,0.880,0.182,0.216,0.073,0.171,0.058,0.680,355.3
20050121,2.195,0.183,0.944,0.088,0.800,0.104,1.383,0.212,1.189,0.208,0.286,0.074,0.246,0.066,0.744,314.0
20050122,2.278,0.185,0.980,0.089,0.932,0.114,1.455,0.215,1.387,0.234,0.305,0.075,0.291,0.075,0.941,308.1
20050123,2.279,0.188,0.983,0.090,0.821,0.108,1.454,0.218,1.213,0.215,0.303,0.076,0.253,0.068,0.841,312.1
20050124,2.252,0.190,0.975,0.091,0.582,0.095,1.430,0.220,0.846,0.177,0.295,0.077,0.174,0.052,0.644,319.7
20050125,1.952,0.191,0.859,0.092,0.382,0.082,1.164,0.223,0.496,0.143,0.223,0.078,0.095,0.041,0.597,368.9
20050126,1.961,0.194,0.865,0.093,0.739,0.104,1.169,0.226,1.013,0.213,0.224,0.079,0.195,0.069,0.775,372.8
20050127,1.923,0.196,0.853,0.095,0.830,0.114,1.134,0.229,1.105,0.240,0.214,0.080,0.209,0.079,0.970,385.5
20050128,1.869,0.198,0.834,0.096,0.651,0.099,1.083,0.234,0.865,0.200,0.201,0.081,0.160,0.064,0.634,402.3
20050129,2.095,0.201,0.927,0.098,0.651,0.101,1.282,0.237,0.899,0.196,0.249,0.082,0.174,0.062,0.710,366.7
20050130,2.168,0.204,0.960,0.099,0.895,0.119,1.344,0.241,1.252,0.249,0.264,0.084,0.245,0.081,0.932,360.9
20050131,2.264,0.207,1.001,0.101,0.612,0.100,1.428,0.245,0.878,0.187,0.285,0.085,0.176,0.056,0.606,352.4
20050201,2.377,0.210,1.050,0.102,0.753,0.110,1.527,0.248,1.103,0.215,0.310,0.086,0.224,0.066,0.665,342.7
20050202,2.421,0.213,1.071,0.104,0.796,0.116,1.565,0.252,1.141,0.230,0.319,0.087,0.231,0.072,0.848,342.3
20050203,2.563,0.216,1.132,0.106,0.805,0.117,1.692,0.257,1.196,0.229,0.352,0.089,0.248,0.070,0.723,330.8
20050204,2.763,0.219,1.217,0.108,0.821,0.119,1.872,0.261,1.268,0.229,0.402,0.090,0.273,0.069,0.652,315.0
20050205,2.810,0.222,1.240,0.109,0.840,0.122,1.914,0.265,1.310,0.233,0.412,0.092,0.284,0.070,0.644,315.3
20050206,2.606,0.224,1.162,0.111,0.931,0.126,1.727,0.269,1.414,0.251,0.356,0.093,0.294,0.078,0.637,341.4
20050207,2.491,0.227,1.118,0.112,1.008,0.134,1.619,0.273,1.455,0.278,0.325,0.094,0.292,0.089,0.926,360.8
20050208,2.466,0.230,1.112,0.114,0.993,0.133,1.595,0.277,1.443,0.275,0.317,0.096,0.288,0.088,0.786,369.8
20050209,2.323,0.233,1.057,0.116,0.306,0.089,1.461,0.283,0.419,0.142,0.280,0.098,0.080,0.037,0.293,396.6
20050210,2.401,0.236,1.093,0.118,0.705,0.115,1.531,0.287,0.985,0.222,0.297,0.099,0.191,0.068,0.652,391.0
20050211,2.726,0.240,1.231,0.120,1.159,0.149,1.828,0.292,1.714,0.311,0.375,0.101,0.351,0.100,0.960,354.9
20050212,2.958,0.244,1.332,0.122,0.800,0.127,2.042,0.297,1.229,0.239,0.434,0.102,0.262,0.070,0.598,336.2
20050213,3.282,0.248,1.471,0.124,1.460,0.168,2.344,0.302,2.335,0.351,0.522,0.104,0.520,0.111,0.932,313.0
20050214,2.736,0.250,1.249,0.126,0.726,0.122,1.833,0.307,1.079,0.230,0.370,0.106,0.218,0.068,0.486,370.8
20050215,2.677,0.253,1.228,0.128,0.708,0.124,1.775,0.312,1.006,0.236,0.353,0.107,0.199,0.070,0.641,384.0
20050216,2.489,0.256,1.154,0.130,0.710,0.121,1.597,0.316,0.982,0.232,0.304,0.109,0.188,0.071,0.659,416.6
20050217,2.395,0.259,1.119,0.132,0.724,0.122,1.506,0.321,0.979,0.240,0.280,0.111,0.182,0.075,0.605,438.8
20050218,2.657,0.264,1.233,0.134,1.091,0.153,1.749,0.327,1.536,0.322,0.340,0.112,0.298,0.104,0.930,405.3
20050219,3.245,0.268,1.486,0.137,1.249,0.162,2.305,0.334,1.955,0.331,0.493,0.115,0.421,0.103,0.784,346.1
20050220,3.137,0.272,1.446,0.139,1.007,0.148,2.201,0.339,1.539,0.292,0.460,0.116,0.323,0.089,0.710,361.6
20050221,3.401,0.276,1.563,0.141,1.562,0.186,2.452,0.344,2.456,0.394,0.531,0.118,0.532,0.125,0.955,343.0
20050222,3.479,0.280,1.602,0.144,0.635,0.142,2.527,0.350,0.944,0.258,0.551,0.120,0.199,0.071,0.613,341.6
20050223,3.778,0.285,1.735,0.146,1.712,0.198,2.815,0.356,2.776,0.415,0.636,0.122,0.627,0.131,0.994,324.0
20050224,3.792,0.288,1.747,0.149,1.657,0.196,2.829,0.362,2.688,0.408,0.637,0.124,0.607,0.128,0.930,327.8
20050225,3.677,0.292,1.704,0.151,1.600,0.193,2.717,0.367,2.570,0.403,0.599,0.126,0.568,0.126,0.862,341.0
20050226,3.693,0.296,1.716,0.153,1.231,0.176,2.732,0.373,1.942,0.351,0.601,0.128,0.424,0.106,0.759,344.8
20050227,3.608,0.299,1.686,0.155,1.168,0.172,2.650,0.379,1.834,0.339,0.573,0.130,0.396,0.102,0.690,356.4
20050228,3.784,0.303,1.768,0.158,0.627,0.149,2.822,0.386,0.993,0.263,0.621,0.132,0.217,0.069,0.368,347.7
20050301,3.996,0.308,1.866,0.161,0.306,0.147,3.030,0.392,0.491,0.244,0.683,0.134,0.110,0.058,0.188,337.3
20050302,3.554,0.310,1.680,0.163,1.501,0.196,2.596,0.397,2.310,0.411,0.548,0.136,0.487,0.130,0.932,376.7
20050303,3.941,0.316,1.855,0.166,1.720,0.210,2.978,0.403,2.770,0.440,0.659,0.138,0.615,0.138,0.906,350.6
20050304,4.320,0.321,2.027,0.169,1.062,0.185,3.354,0.410,1.744,0.351,0.775,0.140,0.401,0.099,0.558,330.1
20050305,4.182,0.324,1.974,0.171,1.400,0.196,3.218,0.417,2.291,0.389,0.727,0.142,0.519,0.116,0.676,343.3
20050306,4.324,0.329,2.043,0.174,1.690,0.215,3.361,0.423,2.808,0.438,0.769,0.144,0.647,0.133,0.737,338.7
20050307,3.733,0.330,1.789,0.175,1.567,0.206,2.772,0.428,2.454,0.430,0.585,0.146,0.521,0.135,0.776,387.1
20050308,3.626,0.334,1.748,0.178,1.435,0.199,2.664,0.433,2.202,0.412,0.551,0.148,0.455,0.129,0.728,402.1
20050309,3.816,0.338,1.838,0.181,1.578,0.211,2.855,0.441,2.445,0.442,0.603,0.150,0.516,0.138,0.889,390.2
20050310,3.599,0.341,1.748,0.183,1.170,0.183,2.637,0.447,1.762,0.364,0.538,0.152,0.359,0.111,0.676,415.4
20050311,4.306,0.348,2.070,0.186,2.053,0.244,3.350,0.454,3.332,0.521,0.747,0.155,0.743,0.164,0.961,362.4
20050312,4.300,0.352,2.074,0.189,-1.000,-1.000,3.345,0.460,-1.000,-1.000,0.742,0.157,-1.000,-1.000,-1.000,367.3
20050313,4.630,0.357,2.229,0.192,1.295,0.209,3.683,0.469,2.116,0.406,0.845,0.159,0.481,0.118,0.637,350.4
20050314,5.054,0.363,2.427,0.196,2.419,0.271,4.120,0.476,4.115,0.573,0.985,0.162,0.985,0.179,0.964,330.9
20050315,5.245,0.368,2.520,0.199,-1.000,-1.000,4.319,0.483,-1.000,-1.000,1.048,0.164,-1.000,-1.000,-1.000,325.3
20050316,4.924,0.370,2.383,0.200,2.336,0.270,3.992,0.488,3.914,0.572,0.933,0.166,0.914,0.179,0.968,345.7
20050317,5.118,0.374,2.479,0.203,2.233,0.265,4.197,0.495,3.795,0.552,0.997,0.168,0.904,0.170,0.854,339.1
20050318,5.287,0.378,2.564,0.206,-1.000,-1.000,4.376,0.502,-1.000,-1.000,1.053,0.170,-1.000,-1.000,-1.000,334.3
20050319,5.579,0.383,2.704,0.209,2.683,0.294,4.683,0.509,4.660,0.622,1.155,0.173,1.151,0.194,0.950,324.2
20050320,6.365,0.390,3.071,0.213,3.092,0.321,5.509,0.517,5.547,0.676,1.450,0.175,1.460,0.211,1.000,296.4
20050321,5.497,0.389,2.684,0.214,2.682,0.298,4.608,0.520,4.608,0.633,1.118,0.177,1.118,0.198,0.982,334.9
20050322,7.011,0.401,3.386,0.220,3.361,0.341,6.203,0.533,6.170,0.716,1.704,0.181,1.697,0.224,0.951,281.6
20050323,6.566,0.401,3.192,0.221,3.001,0.322,5.744,0.537,5.420,0.672,1.519,0.182,1.438,0.208,0.880,298.6
20050324,5.687,0.400,2.796,0.221,2.252,0.279,4.824,0.539,3.909,0.572,1.178,0.183,0.959,0.173,0.734,336.3
20050325,6.030,0.405,2.964,0.224,2.983,0.321,5.193,0.546,5.246,0.681,1.304,0.185,1.319,0.212,0.933,324.7
20050326,6.272,0.409,3.084,0.227,2.953,0.322,5.455,0.554,5.242,0.678,1.393,0.188,1.344,0.210,0.915,318.2
20050327,5.989,0.411,2.962,0.229,2.959,0.324,5.161,0.559,5.157,0.690,1.282,0.190,1.281,0.215,0.993,332.7
20050328,6.311,0.416,3.121,0.232,2.823,0.319,5.512,0.566,5.009,0.666,1.403,0.192,1.280,0.205,0.845,322.6
20050329,5.646,0.416,2.819,0.233,2.734,0.313,4.808,0.569,4.690,0.664,1.149,0.193,1.125,0.207,0.870,354.6
20050330,5.563,0.419,2.789,0.236,2.412,0.298,4.725,0.576,4.082,0.623,1.117,0.195,0.965,0.192,0.879,362.0
20050331,5.504,0.421,2.769,0.238,2.517,0.304,4.667,0.581,4.245,0.643,1.093,0.197,0.994,0.199,0.881,368.3
20050401,6.020,0.427,3.020,0.241,2.428,0.307,5.227,0.589,4.171,0.634,1.280,0.200,1.015,0.193,0.868,346.5
20050402,6.373,0.431,3.196,0.244,3.190,0.347,5.617,0.595,5.614,0.739,1.413,0.202,1.414,0.231,0.973,334.5
20050403,5.854,0.432,2.959,0.245,1.757,0.270,5.062,0.600,3.048,0.527,1.214,0.204,0.737,0.152,0.472,360.0
20050404,6.209,0.436,3.136,0.248,1.087,0.258,5.453,0.607,1.883,0.477,1.345,0.206,0.464,0.129,0.392,346.9
20050405,5.750,0.437,2.927,0.250,0.847,0.237,4.961,0.611,1.436,0.424,1.171,0.207,0.338,0.110,0.285,371.1
20050406,6.264,0.442,3.180,0.253,2.670,0.324,5.528,0.618,4.668,0.673,1.362,0.210,1.156,0.205,0.775,350.0
20050407,6.783,0.447,3.436,0.256,3.448,0.370,6.103,0.626,6.125,0.790,1.564,0.212,1.570,0.247,1.003,332.0
20050408,6.941,0.451,3.521,0.259,3.265,0.362,6.287,0.632,5.857,0.761,1.627,0.214,1.524,0.235,0.873,328.7
20050409,7.282,0.455,3.694,0.261,3.200,0.363,6.672,0.638,5.849,0.753,1.766,0.216,1.566,0.230,0.708,319.4
20050410,6.522,0.454,3.339,0.262,2.206,0.314,5.842,0.642,3.907,0.627,1.455,0.218,0.988,0.184,0.605,349.5
20050411,5.692,0.454,2.947,0.263,1.542,0.273,4.934,0.645,2.545,0.531,1.140,0.219,0.581,0.152,0.590,391.2
20050412,5.826,0.457,3.020,0.265,2.371,0.311,5.088,0.651,4.034,0.641,1.187,0.221,0.947,0.195,0.682,386.7
20050413,6.163,0.460,3.191,0.268,1.881,0.300,5.468,0.657,3.170,0.594,1.311,0.223,0.750,0.174,0.702,372.6
20050414,6.295,0.463,3.264,0.271,3.218,0.366,5.622,0.663,5.568,0.784,1.360,0.225,1.351,0.245,0.917,369.0
20050415,7.022,0.469,3.626,0.274,2.544,0.344,6.442,0.670,4.503,0.699,1.648,0.227,1.142,0.210,0.692,341.6
20050416,6.954,0.471,3.602,0.276,3.618,0.393,6.375,0.675,6.405,0.843,1.619,0.229,1.626,0.264,0.994,346.3
20050417,5.716,0.470,3.005,0.276,2.782,0.346,4.995,0.677,4.625,0.740,1.139,0.230,1.053,0.231,0.902,405.7
20050418,6.786,0.476,3.538,0.280,-1.000,-1.000,6.203,0.687,-1.000,-1.000,1.547,0.233,-1.000,-1.000,-1.000,357.2
20050419,6.752,0.479,3.529,0.282,3.202,0.376,6.173,0.692,5.592,0.795,1.532,0.234,1.386,0.246,0.924,360.7
20050420,6.046,0.479,3.190,0.283,-1.000,-1.000,5.385,0.695,-1.000,-1.000,1.257,0.235,-1.000,-1.000,-1.000,395.2
20050421,6.190,0.482,3.269,0.286,2.095,0.313,5.554,0.700,3.552,0.627,1.310,0.237,0.838,0.185,0.663,390.2
20050422,7.263,0.490,3.808,0.290,3.639,0.405,6.778,0.710,6.485,0.860,1.738,0.240,1.665,0.268,0.935,347.1
20050423,7.333,0.493,3.851,0.293,3.872,0.419,6.868,0.715,6.904,0.898,1.766,0.242,1.776,0.281,1.002,346.5
20050424,8.769,0.503,4.572,0.298,4.315,0.450,8.517,0.726,8.075,0.949,2.404,0.245,2.288,0.298,0.849,305.2
20050425,8.605,0.505,4.501,0.300,2.728,0.391,8.342,0.730,5.109,0.778,2.327,0.247,1.444,0.233,0.514,310.9
20050426,7.703,0.502,4.062,0.300,4.094,0.437,7.319,0.732,7.377,0.935,1.922,0.247,1.936,0.293,1.005,339.1
20050427,8.558,0.510,4.497,0.304,4.478,0.461,8.313,0.741,8.289,0.982,2.304,0.250,2.300,0.309,0.968,315.2
20050428,7.500,0.506,3.979,0.303,2.604,0.368,7.107,0.741,4.639,0.741,1.833,0.250,1.193,0.221,0.677,349.2
20050429,8.127,0.512,4.301,0.307,3.921,0.434,7.840,0.748,7.182,0.912,2.107,0.253,1.940,0.283,0.832,330.4
20050430,8.486,0.517,4.490,0.310,4.509,0.467,8.266,0.755,8.306,0.996,2.269,0.255,2.281,0.313,0.988,321.4
20050501,8.452,0.519,4.483,0.312,4.517,0.469,8.239,0.760,8.303,1.001,2.253,0.256,2.271,0.315,1.007,323.8
20050502,9.080,0.526,4.808,0.316,4.843,0.490,8.980,0.768,9.047,1.045,2.547,0.259,2.566,0.331,1.006,308.5
20050503,8.513,0.524,4.532,0.316,4.489,0.469,8.333,0.769,8.276,0.999,2.281,0.259,2.272,0.313,0.970,324.7
20050504,8.991,0.530,4.782,0.319,4.805,0.490,8.902,0.776,8.951,1.045,2.505,0.262,2.520,0.330,0.993,313.2
20050505,8.817,0.531,4.704,0.321,3.457,0.432,8.711,0.780,6.466,0.882,2.422,0.263,1.818,0.269,0.642,318.8
20050506,7.360,0.524,3.973,0.318,3.739,0.429,7.019,0.776,6.626,0.911,1.770,0.262,1.673,0.283,0.853,366.0
20050507,7.575,0.527,4.090,0.321,4.084,0.451,7.280,0.781,7.270,0.966,1.862,0.264,1.860,0.302,0.996,359.4
20050508,7.470,0.528,4.045,0.322,3.990,0.447,7.167,0.785,7.069,0.957,1.817,0.265,1.792,0.299,0.990,364.4
20050509,8.448,0.537,4.551,0.327,4.383,0.473,8.324,0.795,8.025,1.005,2.251,0.268,2.171,0.314,0.951,333.6
20050510,9.134,0.545,4.910,0.332,4.944,0.506,9.144,0.803,9.211,1.080,2.574,0.271,2.593,0.341,1.001,316.1
20050511,9.219,0.547,4.962,0.334,4.799,0.501,9.256,0.808,8.963,1.064,2.615,0.272,2.537,0.335,0.942,314.9
20050512,8.825,0.546,4.768,0.334,3.820,0.457,8.802,0.809,7.070,0.947,2.427,0.272,1.948,0.291,0.730,326.1
20050513,8.738,0.547,4.732,0.335,4.788,0.499,8.711,0.812,8.817,1.067,2.387,0.273,2.416,0.336,0.995,329.4
20050514,9.362,0.555,5.060,0.339,3.358,0.454,9.461,0.821,6.271,0.921,2.687,0.276,1.781,0.282,0.702,314.1
20050515,8.727,0.551,4.742,0.338,4.604,0.491,8.718,0.820,8.500,1.042,2.382,0.276,2.332,0.326,0.897,331.5
20050516,8.592,0.550,4.680,0.338,4.351,0.482,8.568,0.820,7.945,1.022,2.320,0.276,2.142,0.319,0.943,336.1
20050517,8.765,0.550,4.776,0.339,3.679,0.454,8.785,0.823,6.778,0.937,2.403,0.277,1.856,0.287,0.732,331.9
20050518,8.642,0.549,4.720,0.339,4.196,0.473,8.649,0.825,7.720,0.993,2.346,0.278,2.100,0.308,0.807,336.1
20050519,7.715,0.542,4.246,0.337,4.234,0.470,7.553,0.821,7.534,1.010,1.927,0.277,1.923,0.316,0.997,366.5
20050520,8.259,0.545,4.535,0.339,4.568,0.490,8.211,0.825,8.273,1.051,2.171,0.278,2.188,0.330,1.006,348.9
20050521,8.478,0.546,4.654,0.339,4.683,0.497,8.482,0.828,8.535,1.066,2.273,0.279,2.287,0.335,1.005,342.9
20050522,9.193,0.550,5.032,0.342,5.062,0.520,9.350,0.832,9.412,1.111,2.615,0.281,2.633,0.351,0.982,323.7
20050523,9.304,0.550,5.097,0.342,4.611,0.499,9.494,0.834,8.657,1.049,2.670,0.282,2.459,0.327,0.810,321.4
20050524,8.769,0.546,4.824,0.341,4.858,0.508,8.860,0.833,8.923,1.089,2.414,0.281,2.431,0.343,1.004,336.1
20050525,8.624,0.545,4.755,0.341,4.788,0.504,8.695,0.834,8.757,1.081,2.347,0.282,2.364,0.340,1.003,340.8
20050526,8.080,0.541,4.476,0.340,4.509,0.488,8.048,0.833,8.108,1.050,2.097,0.281,2.113,0.329,1.006,358.2
20050527,8.481,0.543,4.691,0.341,4.726,0.500,8.540,0.835,8.605,1.075,2.282,0.282,2.300,0.338,1.004,346.0
20050528,8.445,0.542,4.677,0.341,4.714,0.500,8.503,0.836,8.571,1.074,2.266,0.283,2.285,0.338,1.007,347.5
20050529,8.288,0.541,4.600,0.341,-1.000,-1.000,8.322,0.836,-1.000,-1.000,2.195,0.283,-1.000,-1.000,-1.000,352.8
20050530,8.373,0.541,4.649,0.341,4.686,0.499,8.432,0.838,8.499,1.073,2.236,0.284,2.254,0.337,1.006,350.6
20050531,9.495,0.544,5.243,0.343,4.669,0.508,9.799,0.842,8.760,1.069,2.778,0.285,2.498,0.335,0.864,320.0
20050601,8.868,0.541,4.918,0.342,4.457,0.491,9.047,0.841,8.215,1.039,2.472,0.285,2.247,0.324,0.885,336.7
20050602,9.086,0.541,5.037,0.343,2.907,0.438,9.318,0.842,5.401,0.875,2.579,0.285,1.499,0.262,0.515,331.1
20050603,8.947,0.540,4.968,0.342,2.829,0.432,9.155,0.842,5.228,0.862,2.512,0.285,1.437,0.257,0.517,335.1
20050604,8.786,0.539,4.888,0.342,4.932,0.512,8.967,0.842,9.061,1.101,2.436,0.285,2.464,0.347,0.976,339.9
20050605,9.095,0.539,5.054,0.342,5.066,0.520,9.349,0.843,9.390,1.115,2.587,0.286,2.603,0.352,0.966,331.6
20050606,8.944,0.538,4.978,0.342,5.017,0.518,9.171,0.843,9.243,1.113,2.515,0.286,2.535,0.351,1.005,335.9
20050607,9.227,0.538,5.131,0.343,5.167,0.527,9.522,0.845,9.593,1.131,2.654,0.286,2.674,0.358,0.987,328.6
20050608,8.363,0.536,4.678,0.342,4.699,0.500,8.474,0.844,8.512,1.077,2.241,0.286,2.251,0.339,1.002,353.4
20050609,7.636,0.534,4.296,0.341,3.628,0.446,7.592,0.843,6.355,0.943,1.912,0.286,1.585,0.291,0.930,378.5
20050610,8.377,0.535,4.690,0.342,4.283,0.480,8.500,0.844,7.755,1.021,2.250,0.286,2.052,0.318,0.914,353.3
20050611,8.663,0.535,4.844,0.342,4.880,0.510,8.853,0.845,8.923,1.098,2.385,0.287,2.404,0.346,0.995,344.8
20050612,8.733,0.535,4.883,0.342,4.504,0.493,8.943,0.845,8.251,1.049,2.420,0.287,2.235,0.328,0.917,342.8
20050613,9.174,0.535,5.118,0.342,5.018,0.517,9.485,0.845,9.332,1.107,2.635,0.287,2.603,0.349,0.922,330.8
20050614,9.153,0.534,5.109,0.342,5.172,0.525,9.462,0.845,9.602,1.128,2.625,0.287,2.666,0.357,0.926,331.4
